Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/24/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Morocco,MAR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,4.828394039,12.30503372,15.67168168,25.23493938,30.32833614,28.76593357,35.63061739,38.93713868,46.26546591,49.45485155,64.70876424,70.40966302,69.64271398,90.67903049,98.83666034,102.0567774,104.8974284,120.2707036,117.9707473,131.7179302,150.5874598,160.7029921,160.4477878,164.7688909,172.2664636,171.6656423,184.361722,190.3124805,220.0248524,200.9290683,225.6923474,213.0902434,211.1354587
Monaco,MCO,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-19.37650468,-35.86088115,-45.43017343,-55.73899816,-61.46951039,-66.80998447,-69.73165626,-72.3877501,-76.58639612,-78.33732486,-77.43813134,-77.03646432,-75.27202097,-75.20696223,-73.8243854,-74.51300232,-74.78486614,-75.09444518,-75.46814007,-73.2784577,-73.18416967,-73.75555514,-76.45470717,-74.73677925,-73.92558789,-73.53617832,-73.90610169,-72.15737301,-71.37918246,-72.20137409,-69.68011214,-70.27695538,-68.796319
Madagascar,MDG,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.906807667,8.283762943,12.24939414,38.27935669,55.82727473,49.69156202,64.23220974,83.34434898,88.09209077,86.61599471,88.40052875,28.44238819,70.67636043,84.61114783,96.95968275,88.84115444,98.64507601,105.9814937,95.6157744,116.7988544,152.709848,213.97885,235.866931,245.1421018,276.5036352,258.0854814,291.286627,271.9431593,340.6587354,242.3992069,349.6695307,339.5131086,351.5421899
Maldives,MDV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.781512605,13.86554622,34.55882353,189.2857143,255.7773109,262.289916,222.5840336,265.2310924,265.1260504,567.8571429,490.5462185,615.3361345,506.512605,676.0504202,619.2226891,778.5714286,822.0588235,903.9915966,933.7184874,1006.722689,1101.890756,1414.810924,1602.941176,2203.466387,1568.382353,1721.113445,1827.731092,2137.184874,2495.378151,2538.760504,2667.016807,2821.008403,2921.323529
Middle East & North Africa,MEA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,4.764994209,11.35252657,17.59909061,26.8213877,30.80768126,34.97338601,41.11255529,42.1699692,47.36809089,53.9921265,62.17346735,68.17165736,74.25093794,84.04714102,96.90034268,108.3215497,117.7720002,130.1277722,138.2635446,149.1863618,154.9806483,169.01469,173.8997457,183.2491272,187.2775191,190.8467966,197.2272925,197.1513717,196.4948657,187.2276427,203.8586465,211.2411343,
Mexico,MEX,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.148593248,7.427970717,10.59199431,19.50334275,12.62975283,18.03115069,24.5262233,32.56319123,28.79707516,36.96008893,36.28560036,38.41653821,45.23823909,48.60281057,54.42052914,60.15929213,62.55188473,63.04339796,59.34263516,64.65133701,67.96412302,74.76762993,70.55118735,65.99523919,69.2696349,71.35293011,72.81058771,64.35225862,67.53109286,47.69739329,56.35022863,60.86101986,68.16259949
Marshall Islands,MHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.721260792,4.046174502,7.003238765,9.550777749,16.52594738,17.83164448,21.92560322,23.81327268,24.24344543,30.059095,33.99930187,40.39595204,53.10385566,67.90105874,81.60418381,95.51364666,109.1060641,116.0197503,124.1711953,141.3713127,158.1709764,168.0951974,177.6842977,183.2338985,181.2907669,183.8713766,192.1429708,204.109879,208.5611872,203.6961694,221.7286093,225.1319306,
North Macedonia,MKD,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-11.54255177,-21.3210127,-19.20481863,-21.61860249,-22.10475518,-8.19042172,-17.3245516,-9.140385526,-16.29683911,-19.23788416,-17.59354418,-22.34246955,-15.62212352,-17.77495777,-13.64623455,-13.78832697,-7.406679238,-9.362907622,-18.48631355,-18.0064165,-8.454945978,-14.02782867,-21.38803743,-25.36662526,-29.06549656,-31.85998088,-28.63743197,-32.54631409,-22.39966398,-32.20672213,-31.6008186,-25.07529111,-21.68205257
Mali,MLI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,24.51349655,13.71625863,10.92278719,10.7658506,13.74764595,24.13684871,24.16823603,28.46829881,32.20338983,151.8518519,159.9497803,172.5047081,179.2843691,186.7859385,196.861268,259.5731325,323.571877,392.3101067,531.7953547,526.616447,585.9698682,622.787194,770.4645323,815.9761456,999.905838,1325.047081,1490.364093,1603.483992,1860.232266,1933.49027,1971.123666,2048.493409,1990.615191
Malta,MLT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-4.474976311,-6.292531656,21.15169265,8.325437161,2.752175037,0.400551296,6.67585494,2.666034973,4.126109053,-8.05409596,7.451115514,0.099061073,12.55922129,12.27065208,13.47661297,14.56197778,17.31845982,17.68886209,8.467568266,11.77534671,11.2197433,17.36152985,2.618657938,2.045826514,-27.98259971,-41.19648549,-32.89258334,-32.49633905,-27.94814368,-30.21362736,-29.91213713,-24.21827892,-27.44422431
Myanmar,MMR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-3.185633066,2.641909575,14.77303492,37.6207021,66.94792889,75.55726018,74.76987636,90.07986644,108.5619529,126.5454381,97.95144843,99.52170382,147.2136991,139.8249255,153.6007581,135.8022742,146.2932046,88.48930602,75.62268748,94.6755708,106.9488313,183.307012,220.8284451,300.2188431,345.2463677,418.1684866,661.0978251,655.8410793,675.4715278,683.0092049,618.0353759,630.8117498,652.829167
Middle East & North Africa (excluding high income),MNA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.722400926,13.60793096,19.13154533,28.04874064,32.81112954,35.52184371,42.53518779,39.65191154,44.87745097,51.7383532,59.3846118,63.29358894,67.8772046,78.13804172,91.76612984,101.6775588,109.5102751,116.8647361,124.7610303,129.7831279,130.66441,142.8129702,146.6528304,152.9376664,151.0765065,155.1381498,167.6412325,174.5802723,170.3233114,158.4288141,176.2198996,182.7691997,
Montenegro,MNE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,13.00902052,-1.448911605,-9.207624089,-20.85215778,-21.32676189,-33.50446463,-34.82331645,-34.61871948,-34.18062337,-31.22879873,-31.45469204,-26.54284367,-28.79188914,-27.15891632,-15.3546601,-3.275072636,0.4753647,0.441899025,5.937875538,13.36877653,23.48757967,34.30992257,45.86394682,48.53131322,37.08453125,45.37717337,60.26939868,74.57445352,92.66341137,71.21039261,88.99359589,96.91887616,113.8540288
Northern Mariana Islands,MNP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-16.14013945,-0.034432297,16.29508479,-1.428940346,8.237927176,4.441766377,15.46870965,11.58646811,11.02694327,35.21563226,63.24352242,71.05104588,117.3883102,139.3130757,129.4482224,143.3330464,179.2115004,171.068262,192.8983386,210.4415942,265.7829044,304.7000086,340.4665576,398.4333305,455.8836188,617.1645003,615.4601016,593.3115262,642.6530085,586.915727,699.5609882,763.2349143,738.4350521
Mauritania,MRT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,26.31355332,223.0703866,220.0821413,232.7149129,246.0557995,243.294151,239.7110891,245.7583912,252.2163999,51.06925365,64.79252231,83.07605155,91.54510693,110.4517774,118.085257,141.3680782,165.9255063,199.0369636,197.7906812,199.6034556,223.4952556,262.229146,231.5960912,280.8808951,287.5796629,268.5880187,429.3584478,456.7624982,511.7122221,538.5497805,550.2620025,576.9012888,558.5894349
Mauritius,MUS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,7.115757525,13.16921002,24.77868645,28.52204704,31.64151421,37.90574151,38.48747998,51.90118877,86.19003457,105.9354186,117.7556698,122.2746817,132.7375432,134.7272574,151.1002445,180.0185482,187.7834921,193.9802715,189.7900683,209.8136751,208.2033555,215.5551808,225.284546,236.3881629,237.366158,243.6303853,255.4084816,252.5840991,255.1471208,216.5584689,236.7254026,241.3793103,255.2482927
Malawi,MWI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,14.86882364,25.59729184,27.38102988,32.70620402,35.77892064,45.12076037,63.73282989,73.634529,78.178504,102.0506477,105.8785235,103.5609661,105.1819543,104.8369247,132.3221144,146.9370484,165.444958,179.063863,170.7571122,192.2140486,274.1032485,270.6464423,227.6218996,223.650804,218.9701191,218.6315995,250.4524445,259.5338845,263.5896101,241.7290541,305.3837641,287.2013541,319.7448083
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,16.89026936,23.06980657,23.40183446,35.92265411,41.159971,60.55030634,75.8052724,71.78414928,85.79684364,103.0036183,114.8442387,127.4917226,143.0462743,163.3013724,181.1940896,191.4686374,218.1202782,235.5642378,207.3176524,234.6272952,238.9023677,241.3079011,268.2664233,290.3378178,292.6103228,284.2897568,269.2269602,294.834087,296.1471416,293.3318121,301.9018259,325.850055,339.7910351
North America,NAC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.932138776,0.738974319,2.912867864,4.74790533,5.958107377,9.072609433,14.39716008,15.3823997,15.87170257,19.30925194,18.20699164,15.78858965,17.36931524,18.8412474,19.17945125,17.23768392,19.35849935,15.59252047,7.305759339,12.18427863,8.471107539,4.373415225,7.0680597,7.535666543,5.433970498,3.48018173,2.401335923,5.531138887,2.518268046,-7.607203412,-1.72392588,0.211723071,
Namibia,NAM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-9.42941979,-1.460556938,14.28456785,31.9797769,43.03827943,56.79319477,62.20207046,67.40229516,59.28898162,56.36786775,97.88138994,71.55926491,84.1264746,95.16090201,108.000963,105.1039242,111.0745526,141.6499478,147.3075997,155.5252387,170.6524356,184.9209534,204.2612952,215.8494503,231.795201,241.7301982,235.8719204,238.2072065,239.9727149,211.1387529,217.3180323,241.4493219,250.2608137
New Caledonia,NCL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,8.875253036,10.19104251,13.49316802,18.72469636,8.622216599,21.84337045,12.85425101,11.77884615,6.465080972,37.59488866,38.37297571,53.65005061,65.95394737,47.87449393,64.701417,65.7957996,72.31148785,66.82059717,68.18066802,117.7821356,120.8944838,121.5713563,144.2117915,198.1971154,184.6533401,204.1940789,196.1854757,289.8785425,293.7120445,308.3375506,254.7381073,272.0774291,292.7505061
Niger,NER,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-4.59585409,-9.513096577,9.882693235,-7.906154588,-11.28073277,2.876426161,3.808452515,11.97171782,9.754137876,12.72698056,13.51438213,17.86919492,28.04113771,33.82612888,28.36252611,28.82853929,39.88430018,46.26385987,82.25936044,131.688896,136.8311104,230.3069259,227.3501527,253.8486261,248.6582034,248.4332316,218.5119717,237.7792062,281.3273341,287.2087418,359.3925759,366.8166479,353.6236542
Nigeria,NGA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,8.303187573,18.63573847,15.36907864,7.707772746,18.29835449,37.97353919,34.22277195,21.61441032,19.79847498,33.54840342,42.08618869,28.92155623,43.37740805,38.48174545,37.20663637,23.59451079,12.56482393,22.4060777,8.192679007,26.13500951,39.02962828,36.87031753,55.36306058,64.17831556,56.59090395,60.68438088,58.46409071,66.29861545,72.7650974,62.60430078,74.39276875,73.22763566,70.3452261
Nicaragua,NIC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.549898167,16.73625255,14.53156823,30.28004073,38.40631365,46.76171079,57.07739308,82.63238289,84.23625255,91.74643585,103.1364562,110.1120163,130.1832994,136.1354379,124.0274949,137.2148676,145.7739308,136.0947047,130.9114053,137.1537678,148.2739308,146.5478615,135.8197556,149.5723014,179.4551935,190.9317719,188.8900204,163.3706721,170.6364562,140.7790224,163.5794297,175.1578411,191.51222
Netherlands,NLD,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.71144488,2.558908141,4.541183992,5.20637031,7.771161835,13.97606979,9.272334569,9.730874604,6.877857914,7.304797505,10.0989197,10.33079782,11.81183361,13.30421159,10.51069593,7.808221089,8.517927035,9.171043318,6.010513668,12.92063921,5.616084323,4.107633175,2.748389499,-1.869763712,2.757608823,3.615551786,1.953344158,-1.122210017,-4.252230985,-13.93876792,-11.25509565,-19.34869119,-25.47383987
Norway,NOR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-6.86531815,0.134392686,6.033074921,11.48424053,11.94139598,12.75408617,19.25505694,24.20941024,28.66061716,15.02994919,16.44492792,14.51854096,22.39923991,23.62474698,19.28039326,21.20540325,23.66605621,29.72281509,24.27109869,32.14684053,29.26593503,27.75319114,29.09739339,29.40748799,32.06229431,30.45646696,30.55891384,29.30807045,25.975242,22.59504565,24.20665629,22.7046528,21.35329028
Nepal,NPL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,23.18294588,29.65175044,43.16824405,74.2809887,89.42387209,101.0750712,122.126252,135.6427456,206.5423137,214.1872645,235.8357071,174.2074796,211.3112193,168.9240099,200.9923734,149.2235597,156.5009648,183.4696315,273.4080676,339.6398052,392.5480107,471.9654507,478.4985758,575.5306441,572.7464853,889.0011945,1112.808968,1268.069466,1136.818892,1412.027933,1424.496922,1482.458881,1547.872829
Nauru,NRU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.706993569,9.285771704,9.360530547,11.7403537,15.43890675,19.42041801,25.57234727,22.00200965,28.30546624,32.20016077,39.92483923,40.31752412,44.03094855,42.41519293,45.12299035,45.57998392,40.7142283,45.13705788,34.00482315,34.11736334,31.17684887,39.51969453,38.72106109,41.5522508,41.94895498,39.35409968,45.49236334,44.05466238,49.93006431,41.71221865,41.75884244,39.07114148,43.87098071
OECD members,OED,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.147227318,0.143612647,0.882358556,2.638106891,4.0006766,7.152154369,9.466911558,9.467501049,9.89252379,12.62510097,12.46482919,11.73245646,13.69170275,14.85464716,15.15591931,14.66322347,16.05521302,13.11922201,6.344824911,10.88162819,8.955815641,7.514275212,7.957283336,6.067888707,5.596532308,5.067415967,4.921785102,5.196719961,2.001622679,-6.676167652,-1.428726791,-0.188866052,
Oman,OMN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,21.35588056,25.19256551,26.14808044,18.95003047,22.79890311,27.71724558,33.99939062,34.96709324,53.68068251,60.37294333,73.56429007,85.57160268,96.11517367,93.64655698,101.3558806,156.825716,177.6983547,172.5655088,187.0426569,213.7897623,264.0511883,310.9469835,330.4210847,357.2078001,383.3881779,397.9012797,401.8366849,420.0255941,426.2047532,400.8982328,436.7123705,454.3595369,467.3016453
Other small states,OSS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-3.700450445,-14.94554226,-18.32136995,-15.11211889,-17.54743566,-14.00200801,-11.42888693,-13.45124528,-14.22151613,-11.67206113,-9.508039976,-9.14582815,-1.748243787,-0.867538024,4.381444699,12.38016313,18.47448434,20.41872891,15.09957676,22.66589199,22.85750421,23.46547602,29.11962858,30.72865038,25.25374219,26.32140242,30.53124141,33.59839039,26.65778746,22.96690876,27.07457284,26.883502,
Pakistan,PAK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.787736791,14.12720981,26.90137347,30.39363143,39.97741621,46.52138069,50.9969934,52.44573872,66.95224032,70.46979457,73.64219175,72.66828502,79.00652674,100.252658,104.0336898,121.3905944,146.7687052,138.2539167,143.889501,137.1559668,136.5200549,139.3707627,144.9923273,157.7984923,171.6375378,199.8497462,224.9908949,208.2534443,203.2083606,239.0187482,260.7671478,233.2406819,205.5517713
Panama,PAN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,15.38150246,37.69038334,40.72180119,49.72040321,61.1250092,62.23971746,70.57243764,110.3340446,84.10345081,90.90206754,128.1840924,98.95886984,101.552498,102.560518,161.1654772,175.4874549,175.0165551,166.9229637,219.0751232,237.6351998,267.7249651,284.2984328,277.4409536,296.1886543,291.0161136,292.2338312,273.2506806,265.1055846,382.0579795,252.6929586,299.9705688,341.3987197,441.5532338
Peru,PER,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-2.906547168,1.286787637,6.567318857,9.322733248,24.20139522,36.48393195,36.11065798,30.84931822,40.63792425,39.0618253,29.23675549,34.81427461,32.1812058,52.65369963,52.74389951,51.0627273,64.90696938,87.06399394,101.3640333,119.9408903,135.924021,135.6399873,141.4079817,155.4546938,163.3658948,175.8350686,164.8714652,165.5009452,179.0414823,127.9849923,155.5760798,173.5325727,180.2116818
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.600092069,9.50376731,18.08755003,27.35973582,53.59421093,61.06917382,80.4846771,77.49196746,73.75025836,74.38135323,68.33745138,71.27003438,75.57942354,77.72073054,85.22787058,66.64521523,80.70803818,82.58793521,84.66300896,99.51076643,98.61567802,110.1576445,128.9094061,144.2386464,165.7830086,184.8344638,218.5359163,231.899767,247.3654666,218.9535146,241.9390372,253.8046542,278.8173371
Palau,PLW,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.74214945,-9.281506563,-7.152465328,38.95820771,8.989285217,2.583607774,16.80504662,5.700635465,12.24546593,-1.572429148,9.634027552,-33.01637367,-20.30706434,-29.4123104,-19.51389211,-21.25330488,-35.82262628,-35.16396864,0.830279698,-2.096572197,9.91697203,67.16452526,-15.38104736,-41.19857136,-44.55679763,-46.922399,-44.51041328,-42.92406883,-41.17074076,-40.7950276,-38.35521128,-35.15005334,-33.22510321
Papua New Guinea,PNG,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.480369515,15.90762125,18.37875289,17.9630485,14.41108545,17.35796767,23.10854503,53.39953811,25.48267898,36.05080831,65.51963048,89.69053118,109.187067,122.5681293,141.5473441,145.5935335,144.0415704,135.6351039,128.6235566,95.42263279,106.4018476,96.77136259,111.3487298,155.7459584,175.8845266,205.7736721,200.4387991,212.2540416,229.4595843,175.4318707,156.7344111,168.4803695,174.9099307
Poland,POL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.619015884,-3.017291963,-2.89848441,-4.541414687,-4.06182407,0.24609367,-2.386755999,-10.08475334,-12.61909017,-15.74792235,-16.62751275,-18.57801301,-15.13542015,-14.54803066,-14.65499514,-10.98049338,-11.10183105,-12.64221108,-16.1987666,-11.34819388,-12.00782612,-13.94890575,-15.19576599,-18.56646602,-17.70488247,-14.75547285,-11.12328316,-11.29420023,-15.99953381,-20.09099248,-12.83237315,-14.59747549,-22.77595167
Pre-demographic dividend,PRE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-4.784033372,9.321111988,19.70128396,23.31424587,28.75812957,35.53558194,46.95653714,30.04791272,21.44837318,33.81838476,43.4540879,36.04804064,37.09142483,42.7533082,42.58128837,40.09224344,36.43392304,49.31386413,52.21426767,71.32102712,82.94277922,92.61870372,108.5232193,114.2371012,116.6520246,127.7450854,135.4827642,146.239018,160.0630239,141.7464023,157.4969427,165.9513579,
Puerto Rico,PRI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.688918333,6.501987507,9.201421751,12.56756473,14.97150188,16.61934507,19.87033882,21.91358025,32.22705954,32.41634593,30.72959388,5.914148106,37.41245504,37.66694008,38.34889688,-10.78091152,-5.57974215,-19.04536564,-26.53164237,-29.36620607,-38.65385829,-40.38793194,-42.48743349,-39.47252193,-36.39398911,-40.32588807,-38.85103161,-27.98178644,-33.73293794,-34.33076745,-33.4663596,-33.57414769,-27.35977033
"Korea, Dem. People's Rep.",PRK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-3.825953192,-14.94356437,-21.18562189,-27.86688844,-32.48115971,-40.09146399,-41.89952601,-52.35946031,-48.04178396,-44.07109488,-41.89876823,-44.34632041,-43.18009768,-42.01122272,-39.57662856,-38.43154788,-48.48190233,-43.57755305,-45.70494337,-47.69684271,-61.42318578,-62.78567342,-71.21718341,-68.41339906,-75.19082784,-72.64605254,-44.22856147,-49.66297754,-44.3948183,-47.65198216,-56.59855491,-54.93848724,-51.29409803
Portugal,PRT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.277043213,11.67174163,9.313869077,12.57024912,20.29032895,16.42472587,22.07258451,32.11942861,47.37452798,46.25826243,44.55593476,54.17498303,42.96759515,46.96081036,54.37389446,43.27209313,39.62129624,34.89828496,33.14827304,21.2449222,17.04189629,13.37111742,9.658785142,8.589522635,17.79462621,15.07798645,25.57669557,16.41927624,5.989822819,-7.069530446,-11.07409905,-10.31115108,-17.86660672
Paraguay,PRY,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-2.287941311,17.12058689,33.50756534,55.55249885,76.5566254,74.18615314,92.91609354,102.1228794,102.3292068,66.84089867,73.09949564,81.21045392,86.99220541,89.15176525,74.35580009,87.89087575,78.44108207,108.4869326,115.0756534,139.3718478,148.8078863,146.9738652,157.3956901,171.8982118,204.4566713,243.5029803,287.303989,299.7982577,289.5873453,264.0531866,310.7977992,274.9977075,278.4456671
West Bank and Gaza,PSE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-4.508209304,-10.0490596,-7.66440964,22.53504817,5.372278154,3.919461993,15.55883183,9.749087165,15.03279787,22.41220517,32.29322927,-0.575823389,14.96961088,21.98726035,21.83867772,24.61036828,9.963161313,-0.789752256,16.32236493,32.97774071,28.4582693,59.90106406,16.69372422,7.575968124,7.930090323,6.762003899,14.897669,19.15018447,26.16357436,8.796555678,13.28509234,15.8168865,
Post-demographic dividend,PST,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.496438126,-1.360807901,-1.515626018,-1.026445438,0.217576498,2.335281824,4.275045598,4.201707679,4.81115866,7.183429786,7.225870924,6.390310379,8.266224471,9.031964715,9.006440818,8.059066957,9.185967447,6.157707311,-0.876107482,3.386774365,1.414258079,-0.402562972,0.126939528,-2.003356649,-3.132365385,-4.115801226,-4.83907126,-4.244328746,-7.319524572,-15.49291663,-11.23317119,-10.87924358,
French Polynesia,PYF,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.729330362,7.212384191,8.631406122,-11.64536179,-16.35979829,-17.1455377,-12.85328955,-10.32015949,-10.35534186,-15.73824323,-1.395567022,4.268793245,9.510965169,3.541691099,10.3436144,3.81142254,11.17626363,13.70939369,9.510965169,16.03142958,12.20827958,8.396857042,16.50052774,15.29259998,17.89609476,18.15409875,17.87263985,23.19690395,27.12560103,28.97853876,35.25272663,42.75829717,47.64864548
Qatar,QAT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.154308192,11.73034343,14.65704056,20.75422811,23.5460734,34.16521411,64.27898431,76.90146983,91.57264333,86.97766995,90.96728223,113.170726,125.3545013,142.4318085,156.5076318,188.4645734,230.6308004,264.2577849,276.7136194,325.2196495,389.8360579,443.6466528,501.4303717,552.2577378,571.8041881,571.6310595,571.9313846,576.5834786,592.9511942,578.9154143,594.6695247,599.1673341,653.2146559
Romania,ROU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-19.03675589,-26.30617406,-30.17265807,-31.74402973,-28.94813653,-27.2697058,-33.75940362,-41.95006253,-50.35952677,-48.11224479,-44.39175528,-44.92614521,-42.6036023,-43.76857555,-44.34898491,-40.96591793,-42.96499328,-43.88096095,-54.36151242,-55.61223946,-52.1633924,-53.3271406,-57.64529675,-57.93318448,-57.23421118,-58.08471835,-56.43835208,-55.79700959,-56.77556155,-59.67760835,-57.17242584,-59.52964312,-62.30385817
Russian Federation,RUS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-1.753996455,-9.663540727,-17.54779623,-25.6597738,-27.54507402,-29.22620467,-34.12668898,-33.86973767,-31.82559557,-30.99486705,-30.86685932,-31.2355352,-28.69240268,-28.62623977,-28.60865133,-27.09425171,-26.97802434,-27.58118676,-31.77833459,-28.29793726,-24.77967862,-25.30556273,-27.58595637,-28.16265199,-27.87888087,-28.80231299,-27.62868581,-24.41519769,-21.60864493,-24.93423114,-19.63386326,-16.87487111,-15.05411247
